entity_type,canonical_label,ontology,code,ontology_label
Diagnosis,"anterior capsular rupture, ocular",MeSH,D057971,"Anterior Capsular Rupture, Ocular"
Diagnosis,aphakia,MeSH,D001035,Aphakia
Diagnosis,"aphakia, postcataract",MeSH,D001036,"Aphakia, Postcataract"
Diagnosis,arcus senilis,MeSH,D001112,Arcus Senilis
Diagnosis,artificial lens implant migration,MeSH,D060437,Artificial Lens Implant Migration
Diagnosis,asthenopia,MeSH,D001248,Asthenopia
Diagnosis,astigmatism,MeSH,D001251,Astigmatism
Diagnosis,birdshot chorioretinopathy,MeSH,D000080365,Birdshot Chorioretinopathy
Diagnosis,blepharitis,MeSH,D001762,Blepharitis
Diagnosis,blepharophimosis,MeSH,D016569,Blepharophimosis
Diagnosis,blepharoptosis,MeSH,D001763,Blepharoptosis
Diagnosis,blepharospasm,MeSH,D001764,Blepharospasm
Diagnosis,canaliculitis,MeSH,D000069282,Canaliculitis
Diagnosis,capsule opacification,MeSH,D058442,Capsule Opacification
Diagnosis,cataract,MeSH,D002386,Cataract
Diagnosis,central serous chorioretinopathy,MeSH,D056833,Central Serous Chorioretinopathy
Diagnosis,chediak-higashi syndrome,MeSH,D002609,Chediak-Higashi Syndrome
Diagnosis,chorioretinitis,MeSH,D002825,Chorioretinitis
Diagnosis,choroid diseases,MeSH,D015862,Choroid Diseases
Diagnosis,choroid hemorrhage,MeSH,D002832,Choroid Hemorrhage
Diagnosis,choroidal effusions,MeSH,D000080324,Choroidal Effusions
Diagnosis,choroidal neovascularization,MeSH,D020256,Choroidal Neovascularization
Diagnosis,choroideremia,MeSH,D015794,Choroideremia
Diagnosis,choroiditis,MeSH,D002833,Choroiditis
Diagnosis,coloboma,MeSH,D003103,Coloboma
Diagnosis,cone dystrophy,MeSH,D000077765,Cone Dystrophy
Diagnosis,cone-rod dystrophies,MeSH,D000071700,Cone-Rod Dystrophies
Diagnosis,conjunctival diseases,MeSH,D003229,Conjunctival Diseases
Diagnosis,conjunctivitis,MeSH,D003231,Conjunctivitis
Diagnosis,"conjunctivitis, allergic",MeSH,D003233,"Conjunctivitis, Allergic"
Diagnosis,corneal diseases,MeSH,D003316,Corneal Diseases
Diagnosis,"corneal dystrophies, hereditary",MeSH,D003317,"Corneal Dystrophies, Hereditary"
Diagnosis,"corneal dystrophy, juvenile epithelial of meesmann",MeSH,D053559,"Corneal Dystrophy, Juvenile Epithelial of Meesmann"
Diagnosis,corneal edema,MeSH,D015715,Corneal Edema
Diagnosis,corneal endothelial cell loss,MeSH,D055954,Corneal Endothelial Cell Loss
Diagnosis,corneal neovascularization,MeSH,D016510,Corneal Neovascularization
Diagnosis,corneal opacity,MeSH,D003318,Corneal Opacity
Diagnosis,corneal wavefront aberration,MeSH,D057108,Corneal Wavefront Aberration
Diagnosis,cyclodialysis clefts,MeSH,D000080322,Cyclodialysis Clefts
Diagnosis,dacryocystitis,MeSH,D003607,Dacryocystitis
Diagnosis,diabetic retinopathy,MeSH,D003930,Diabetic Retinopathy
Diagnosis,dry eye syndromes,MeSH,D015352,Dry Eye Syndromes
Diagnosis,ectopia lentis,MeSH,D004479,Ectopia Lentis
Diagnosis,ectropion,MeSH,D004483,Ectropion
Diagnosis,enophthalmos,MeSH,D015841,Enophthalmos
Diagnosis,entropion,MeSH,D004774,Entropion
Diagnosis,epiretinal membrane,MeSH,D019773,Epiretinal Membrane
Diagnosis,exfoliation syndrome,MeSH,D017889,Exfoliation Syndrome
Diagnosis,exophthalmos,MeSH,D005094,Exophthalmos
Diagnosis,eye abnormalities,MeSH,D005124,Eye Abnormalities
Diagnosis,eye diseases,MeSH,D005128,Eye Diseases
Diagnosis,"eye diseases, hereditary",MeSH,D015785,"Eye Diseases, Hereditary"
Diagnosis,eye hemorrhage,MeSH,D005130,Eye Hemorrhage
Diagnosis,eye manifestations,MeSH,D005132,Eye Manifestations
Diagnosis,eye pain,MeSH,D058447,Eye Pain
Diagnosis,eyelid diseases,MeSH,D005141,Eyelid Diseases
Diagnosis,familial exudative vitreoretinopathies,MeSH,D000080345,Familial Exudative Vitreoretinopathies
Diagnosis,fuchs' endothelial dystrophy,MeSH,D005642,Fuchs' Endothelial Dystrophy
Diagnosis,geographic atrophy,MeSH,D057092,Geographic Atrophy
Diagnosis,glaucoma,MeSH,D005901,Glaucoma
Diagnosis,"glaucoma, angle-closure",MeSH,D015812,"Glaucoma, Angle-Closure"
Diagnosis,"glaucoma, neovascular",MeSH,D015355,"Glaucoma, Neovascular"
Diagnosis,"glaucoma, open-angle",MeSH,D005902,"Glaucoma, Open-Angle"
Diagnosis,graves disease,MeSH,D006111,Graves Disease
Diagnosis,graves ophthalmopathy,MeSH,D049970,Graves Ophthalmopathy
Diagnosis,gyrate atrophy,MeSH,D015799,Gyrate Atrophy
Diagnosis,hermanski-pudlak syndrome,MeSH,D022861,Hermanski-Pudlak Syndrome
Diagnosis,hydrophthalmos,MeSH,D006871,Hydrophthalmos
Diagnosis,hyperopia,MeSH,D006956,Hyperopia
Diagnosis,hypertensive retinopathy,MeSH,D058437,Hypertensive Retinopathy
Diagnosis,hyphema,MeSH,D006988,Hyphema
Diagnosis,iridocorneal endothelial syndrome,MeSH,D057129,Iridocorneal Endothelial Syndrome
Diagnosis,iridocyclitis,MeSH,D015863,Iridocyclitis
Diagnosis,iris diseases,MeSH,D007499,Iris Diseases
Diagnosis,iritis,MeSH,D007500,Iritis
Diagnosis,keratitis,MeSH,D007634,Keratitis
Diagnosis,keratoconjunctivitis,MeSH,D007637,Keratoconjunctivitis
Diagnosis,keratoconjunctivitis sicca,MeSH,D007638,Keratoconjunctivitis Sicca
Diagnosis,keratoconus,MeSH,D007640,Keratoconus
Diagnosis,lacrimal apparatus diseases,MeSH,D007766,Lacrimal Apparatus Diseases
Diagnosis,lacrimal duct obstruction,MeSH,D007767,Lacrimal Duct Obstruction
Diagnosis,lagophthalmos,MeSH,D000092164,Lagophthalmos
Diagnosis,leber congenital amaurosis,MeSH,D057130,Leber Congenital Amaurosis
Diagnosis,lens diseases,MeSH,D007905,Lens Diseases
Diagnosis,lens subluxation,MeSH,D007906,Lens Subluxation
Diagnosis,limbal stem cell deficiency,MeSH,D000092423,Limbal Stem Cell Deficiency
Diagnosis,low tension glaucoma,MeSH,D057066,Low Tension Glaucoma
Diagnosis,macular degeneration,MeSH,D008268,Macular Degeneration
Diagnosis,macular edema,MeSH,D008269,Macular Edema
Diagnosis,meibomian gland dysfunction,MeSH,D000080343,Meibomian Gland Dysfunction
Diagnosis,meibomitis,MeSH,D000092663,Meibomitis
Diagnosis,microphthalmos,MeSH,D008850,Microphthalmos
Diagnosis,multifocal choroiditis,MeSH,D000080364,Multifocal Choroiditis
Diagnosis,mydriasis,MeSH,D015878,Mydriasis
Diagnosis,myopia,MeSH,D009216,Myopia
Diagnosis,"myopia, degenerative",MeSH,D047728,"Myopia, Degenerative"
Diagnosis,night blindness,MeSH,D009755,Night Blindness
Diagnosis,ocular hypertension,MeSH,D009798,Ocular Hypertension
Diagnosis,ocular hypotension,MeSH,D015814,Ocular Hypotension
Diagnosis,"ophthalmia, sympathetic",MeSH,D009879,"Ophthalmia, Sympathetic"
Diagnosis,orbital cellulitis,MeSH,D054517,Orbital Cellulitis
Diagnosis,orbital diseases,MeSH,D009916,Orbital Diseases
Diagnosis,orbital pseudotumor,MeSH,D016727,Orbital Pseudotumor
Diagnosis,panuveitis,MeSH,D015864,Panuveitis
Diagnosis,pars planitis,MeSH,D015868,Pars Planitis
Diagnosis,"pemphigoid, benign mucous membrane",MeSH,D010390,"Pemphigoid, Benign Mucous Membrane"
Diagnosis,persistent hyperplastic primary vitreous,MeSH,D054514,Persistent Hyperplastic Primary Vitreous
Diagnosis,pinguecula,MeSH,D059407,Pinguecula
Diagnosis,polypoidal choroidal vasculopathy,MeSH,D000092342,Polypoidal Choroidal Vasculopathy
Diagnosis,"posterior capsular rupture, ocular",MeSH,D057851,"Posterior Capsular Rupture, Ocular"
Diagnosis,presbyopia,MeSH,D011305,Presbyopia
Diagnosis,pterygium,MeSH,D011625,Pterygium
Diagnosis,refractive errors,MeSH,D012030,Refractive Errors
Diagnosis,retinal arterial macroaneurysm,MeSH,D000080346,Retinal Arterial Macroaneurysm
Diagnosis,retinal artery occlusion,MeSH,D015356,Retinal Artery Occlusion
Diagnosis,retinal degeneration,MeSH,D012162,Retinal Degeneration
Diagnosis,retinal detachment,MeSH,D012163,Retinal Detachment
Diagnosis,retinal diseases,MeSH,D012164,Retinal Diseases
Diagnosis,retinal drusen,MeSH,D015593,Retinal Drusen
Diagnosis,retinal dysplasia,MeSH,D015792,Retinal Dysplasia
Diagnosis,retinal dystrophies,MeSH,D058499,Retinal Dystrophies
Diagnosis,retinal hemorrhage,MeSH,D012166,Retinal Hemorrhage
Diagnosis,"retinal necrosis syndrome, acute",MeSH,D015882,"Retinal Necrosis Syndrome, Acute"
Diagnosis,retinal neovascularization,MeSH,D015861,Retinal Neovascularization
Diagnosis,retinal perforations,MeSH,D012167,Retinal Perforations
Diagnosis,retinal telangiectasis,MeSH,D058456,Retinal Telangiectasis
Diagnosis,retinal vasculitis,MeSH,D031300,Retinal Vasculitis
Diagnosis,retinal vein occlusion,MeSH,D012170,Retinal Vein Occlusion
Diagnosis,retinitis,MeSH,D012173,Retinitis
Diagnosis,retinitis pigmentosa,MeSH,D012174,Retinitis Pigmentosa
Diagnosis,retinopathy of prematurity,MeSH,D012178,Retinopathy of Prematurity
Diagnosis,retinoschisis,MeSH,D041441,Retinoschisis
Diagnosis,retrobulbar hemorrhage,MeSH,D019315,Retrobulbar Hemorrhage
Diagnosis,scleral diseases,MeSH,D015422,Scleral Diseases
Diagnosis,scleritis,MeSH,D015423,Scleritis
Diagnosis,stargardt disease,MeSH,D000080362,Stargardt Disease
Diagnosis,trichiasis,MeSH,D058457,Trichiasis
Diagnosis,uveal diseases,MeSH,D014603,Uveal Diseases
Diagnosis,uveal effusion syndrome,MeSH,D000080323,Uveal Effusion Syndrome
Diagnosis,uveitis,MeSH,D014605,Uveitis
Diagnosis,"uveitis, anterior",MeSH,D014606,"Uveitis, Anterior"
Diagnosis,"uveitis, intermediate",MeSH,D015867,"Uveitis, Intermediate"
Diagnosis,"uveitis, posterior",MeSH,D015866,"Uveitis, Posterior"
Diagnosis,vitelliform macular dystrophy,MeSH,D057826,Vitelliform Macular Dystrophy
Diagnosis,"vitreoretinopathy, proliferative",MeSH,D018630,"Vitreoretinopathy, Proliferative"
Diagnosis,vitreous detachment,MeSH,D020255,Vitreous Detachment
Diagnosis,vitreous hemorrhage,MeSH,D014823,Vitreous Hemorrhage
Diagnosis,wet macular degeneration,MeSH,D057135,Wet Macular Degeneration
Diagnosis,white dot syndromes,MeSH,D000080363,White Dot Syndromes
Diagnosis,xerophthalmia,MeSH,D014985,Xerophthalmia
Diagnosis,activated protein c resistance,MeSH,D020016,Activated Protein C Resistance
Diagnosis,acute chest syndrome,MeSH,D056586,Acute Chest Syndrome
Diagnosis,afibrinogenemia,MeSH,D000347,Afibrinogenemia
Diagnosis,agammaglobulinemia,MeSH,D000361,Agammaglobulinemia
Diagnosis,agranulocytosis,MeSH,D000380,Agranulocytosis
Diagnosis,anemia,MeSH,D000740,Anemia
Diagnosis,"anemia, aplastic",MeSH,D000741,"Anemia, Aplastic"
Diagnosis,"anemia, diamond-blackfan",MeSH,D029503,"Anemia, Diamond-Blackfan"
Diagnosis,"anemia, dyserythropoietic, congenital",MeSH,D000742,"Anemia, Dyserythropoietic, Congenital"
Diagnosis,"anemia, hemolytic",MeSH,D000743,"Anemia, Hemolytic"
Diagnosis,"anemia, hemolytic, autoimmune",MeSH,D000744,"Anemia, Hemolytic, Autoimmune"
Diagnosis,"anemia, hemolytic, congenital",MeSH,D000745,"Anemia, Hemolytic, Congenital"
Diagnosis,"anemia, hemolytic, congenital nonspherocytic",MeSH,D000746,"Anemia, Hemolytic, Congenital Nonspherocytic"
Diagnosis,"anemia, hypochromic",MeSH,D000747,"Anemia, Hypochromic"
Diagnosis,"anemia, hypoplastic, congenital",MeSH,D029502,"Anemia, Hypoplastic, Congenital"
Diagnosis,"anemia, iron-deficiency",MeSH,D018798,"Anemia, Iron-Deficiency"
Diagnosis,"anemia, macrocytic",MeSH,D000748,"Anemia, Macrocytic"
Diagnosis,"anemia, megaloblastic",MeSH,D000749,"Anemia, Megaloblastic"
Diagnosis,"anemia, myelophthisic",MeSH,D000750,"Anemia, Myelophthisic"
Diagnosis,"anemia, neonatal",MeSH,D000751,"Anemia, Neonatal"
Diagnosis,"anemia, pernicious",MeSH,D000752,"Anemia, Pernicious"
Diagnosis,"anemia, refractory",MeSH,D000753,"Anemia, Refractory"
Diagnosis,"anemia, refractory, with excess of blasts",MeSH,D000754,"Anemia, Refractory, with Excess of Blasts"
Diagnosis,"anemia, sickle cell",MeSH,D000755,"Anemia, Sickle Cell"
Diagnosis,"anemia, sideroblastic",MeSH,D000756,"Anemia, Sideroblastic"
Diagnosis,angiolymphoid hyperplasia with eosinophilia,MeSH,D000796,Angiolymphoid Hyperplasia with Eosinophilia
Diagnosis,antithrombin iii deficiency,MeSH,D020152,Antithrombin III Deficiency
Diagnosis,atypical hemolytic uremic syndrome,MeSH,D065766,Atypical Hemolytic Uremic Syndrome
Diagnosis,autoimmune lymphoproliferative syndrome,MeSH,D056735,Autoimmune Lymphoproliferative Syndrome
Diagnosis,bernard-soulier syndrome,MeSH,D001606,Bernard-Soulier Syndrome
Diagnosis,blood coagulation disorders,MeSH,D001778,Blood Coagulation Disorders
Diagnosis,"blood coagulation disorders, inherited",MeSH,D025861,"Blood Coagulation Disorders, Inherited"
Diagnosis,blood platelet disorders,MeSH,D001791,Blood Platelet Disorders
Diagnosis,blood protein disorders,MeSH,D001796,Blood Protein Disorders
Diagnosis,bone marrow diseases,MeSH,D001855,Bone Marrow Diseases
Diagnosis,bone marrow failure disorders,MeSH,D000080983,Bone Marrow Failure Disorders
Diagnosis,breast cancer lymphedema,MeSH,D000072656,Breast Cancer Lymphedema
Diagnosis,castleman disease,MeSH,D005871,Castleman Disease
Diagnosis,chemotherapy-induced febrile neutropenia,MeSH,D064146,Chemotherapy-Induced Febrile Neutropenia
Diagnosis,churg-strauss syndrome,MeSH,D015267,Churg-Strauss Syndrome
Diagnosis,coagulation protein disorders,MeSH,D020147,Coagulation Protein Disorders
Diagnosis,congenital bone marrow failure syndromes,MeSH,D000080984,Congenital Bone Marrow Failure Syndromes
Diagnosis,cryoglobulinemia,MeSH,D003449,Cryoglobulinemia
Diagnosis,cytopenia,MeSH,D000095542,Cytopenia
Diagnosis,disseminated intravascular coagulation,MeSH,D004211,Disseminated Intravascular Coagulation
Diagnosis,dysgammaglobulinemia,MeSH,D004406,Dysgammaglobulinemia
Diagnosis,dyskeratosis congenita,MeSH,D019871,Dyskeratosis Congenita
Diagnosis,ecchymosis,MeSH,D004438,Ecchymosis
Diagnosis,ehlers-danlos syndrome,MeSH,D004535,Ehlers-Danlos Syndrome
Diagnosis,"ehlers-danlos syndrome, type iv",MeSH,D000094623,"Ehlers-Danlos Syndrome, Type IV"
Diagnosis,elephantiasis,MeSH,D004604,Elephantiasis
Diagnosis,"elliptocytosis, hereditary",MeSH,D004612,"Elliptocytosis, Hereditary"
Diagnosis,eosinophilia,MeSH,D004802,Eosinophilia
Diagnosis,erdheim-chester disease,MeSH,D031249,Erdheim-Chester Disease
Diagnosis,"erythroblastosis, fetal",MeSH,D004899,"Erythroblastosis, Fetal"
Diagnosis,factor v deficiency,MeSH,D005166,Factor V Deficiency
Diagnosis,factor vii deficiency,MeSH,D005168,Factor VII Deficiency
Diagnosis,factor x deficiency,MeSH,D005171,Factor X Deficiency
Diagnosis,factor xi deficiency,MeSH,D005173,Factor XI Deficiency
Diagnosis,factor xii deficiency,MeSH,D005175,Factor XII Deficiency
Diagnosis,factor xiii deficiency,MeSH,D005177,Factor XIII Deficiency
Diagnosis,fanconi anemia,MeSH,D005199,Fanconi Anemia
Diagnosis,favism,MeSH,D005236,Favism
Diagnosis,febrile neutropenia,MeSH,D064147,Febrile Neutropenia
Diagnosis,fetofetal transfusion,MeSH,D005330,Fetofetal Transfusion
Diagnosis,fetomaternal transfusion,MeSH,D005331,Fetomaternal Transfusion
Diagnosis,gata2 deficiency,MeSH,D000077428,GATA2 Deficiency
Diagnosis,glucosephosphate dehydrogenase deficiency,MeSH,D005955,Glucosephosphate Dehydrogenase Deficiency
Diagnosis,granuloma,MeSH,D006099,Granuloma
Diagnosis,"granulomatous disease, chronic",MeSH,D006105,"Granulomatous Disease, Chronic"
Diagnosis,gray platelet syndrome,MeSH,D055652,Gray Platelet Syndrome
Diagnosis,heavy chain disease,MeSH,D006362,Heavy Chain Disease
Diagnosis,hematologic diseases,MeSH,D006402,Hematologic Diseases
Diagnosis,hemic and lymphatic diseases,MeSH,D006425,Hemic and Lymphatic Diseases
Diagnosis,hemoglobin c disease,MeSH,D006445,Hemoglobin C Disease
Diagnosis,hemoglobin sc disease,MeSH,D006450,Hemoglobin SC Disease
Diagnosis,hemoglobinopathies,MeSH,D006453,Hemoglobinopathies
Diagnosis,"hemoglobinuria, paroxysmal",MeSH,D006457,"Hemoglobinuria, Paroxysmal"
Diagnosis,hemolytic-uremic syndrome,MeSH,D006463,Hemolytic-Uremic Syndrome
Diagnosis,hemophilia a,MeSH,D006467,Hemophilia A
Diagnosis,hemophilia b,MeSH,D002836,Hemophilia B
Diagnosis,hemorrhagic disorders,MeSH,D006474,Hemorrhagic Disorders
Diagnosis,hemostatic disorders,MeSH,D020141,Hemostatic Disorders
Diagnosis,heterotaxy syndrome,MeSH,D059446,Heterotaxy Syndrome
Diagnosis,histiocytic necrotizing lymphadenitis,MeSH,D020042,Histiocytic Necrotizing Lymphadenitis
Diagnosis,histiocytosis,MeSH,D015614,Histiocytosis
Diagnosis,"histiocytosis, langerhans-cell",MeSH,D006646,"Histiocytosis, Langerhans-Cell"
Diagnosis,"histiocytosis, non-langerhans-cell",MeSH,D015616,"Histiocytosis, Non-Langerhans-Cell"
Diagnosis,"histiocytosis, sinus",MeSH,D015618,"Histiocytosis, Sinus"
Diagnosis,hydrops fetalis,MeSH,D015160,Hydrops Fetalis
Diagnosis,hyper-igm immunodeficiency syndrome,MeSH,D053306,Hyper-IgM Immunodeficiency Syndrome
Diagnosis,"hyper-igm immunodeficiency syndrome, type 1",MeSH,D053307,"Hyper-IgM Immunodeficiency Syndrome, Type 1"
Diagnosis,hypereosinophilic syndrome,MeSH,D017681,Hypereosinophilic Syndrome
Diagnosis,hypergammaglobulinemia,MeSH,D006942,Hypergammaglobulinemia
Diagnosis,hypersplenism,MeSH,D006971,Hypersplenism
Diagnosis,hypoalbuminemia,MeSH,D034141,Hypoalbuminemia
Diagnosis,hypoproteinemia,MeSH,D007019,Hypoproteinemia
Diagnosis,hypoprothrombinemias,MeSH,D007020,Hypoprothrombinemias
Diagnosis,iga deficiency,MeSH,D017098,IgA Deficiency
Diagnosis,iga vasculitis,MeSH,D011695,IgA Vasculitis
Diagnosis,igg deficiency,MeSH,D017099,IgG Deficiency
Diagnosis,immunoblastic lymphadenopathy,MeSH,D007119,Immunoblastic Lymphadenopathy
Diagnosis,jacobsen distal 11q deletion syndrome,MeSH,D054868,Jacobsen Distal 11q Deletion Syndrome
Diagnosis,job syndrome,MeSH,D007589,Job Syndrome
Diagnosis,"leukemia, neutrophilic, chronic",MeSH,D015467,"Leukemia, Neutrophilic, Chronic"
Diagnosis,leukemoid reaction,MeSH,D007955,Leukemoid Reaction
Diagnosis,leukocyte disorders,MeSH,D007960,Leukocyte Disorders
Diagnosis,leukocytosis,MeSH,D007964,Leukocytosis
Diagnosis,leukopenia,MeSH,D007970,Leukopenia
Diagnosis,leukostasis,MeSH,D018921,Leukostasis
Diagnosis,lymphadenitis,MeSH,D008199,Lymphadenitis
Diagnosis,lymphadenopathy,MeSH,D000072281,Lymphadenopathy
Diagnosis,lymphangiectasis,MeSH,D008200,Lymphangiectasis
Diagnosis,"lymphangiectasis, intestinal",MeSH,D008201,"Lymphangiectasis, Intestinal"
Diagnosis,lymphangitis,MeSH,D008205,Lymphangitis
Diagnosis,lymphatic abnormalities,MeSH,D044148,Lymphatic Abnormalities
Diagnosis,lymphatic diseases,MeSH,D008206,Lymphatic Diseases
Diagnosis,lymphedema,MeSH,D008209,Lymphedema
Diagnosis,lymphocytosis,MeSH,D008218,Lymphocytosis
Diagnosis,"lymphohistiocytosis, hemophagocytic",MeSH,D051359,"Lymphohistiocytosis, Hemophagocytic"
Diagnosis,lymphopenia,MeSH,D008231,Lymphopenia
Diagnosis,lymphoproliferative disorders,MeSH,D008232,Lymphoproliferative Disorders
Diagnosis,methemoglobinemia,MeSH,D008708,Methemoglobinemia
Diagnosis,monoclonal gammopathy of undetermined significance,MeSH,D008998,Monoclonal Gammopathy of Undetermined Significance
Diagnosis,mucocutaneous lymph node syndrome,MeSH,D009080,Mucocutaneous Lymph Node Syndrome
Diagnosis,myelodysplastic syndromes,MeSH,D009190,Myelodysplastic Syndromes
Diagnosis,myelodysplastic-myeloproliferative diseases,MeSH,D054437,Myelodysplastic-Myeloproliferative Diseases
Diagnosis,myeloproliferative disorders,MeSH,D009196,Myeloproliferative Disorders
Diagnosis,necrobiotic xanthogranuloma,MeSH,D058252,Necrobiotic Xanthogranuloma
Diagnosis,neutropenia,MeSH,D009503,Neutropenia
Diagnosis,non-filarial lymphedema,MeSH,D062846,Non-Filarial Lymphedema
Diagnosis,pancytopenia,MeSH,D010198,Pancytopenia
Diagnosis,paraproteinemias,MeSH,D010265,Paraproteinemias
Diagnosis,pelger-huet anomaly,MeSH,D010381,Pelger-Huet Anomaly
Diagnosis,phagocyte bactericidal dysfunction,MeSH,D010585,Phagocyte Bactericidal Dysfunction
Diagnosis,platelet storage pool deficiency,MeSH,D010981,Platelet Storage Pool Deficiency
Diagnosis,polycythemia,MeSH,D011086,Polycythemia
Diagnosis,"pregnancy complications, hematologic",MeSH,D011250,"Pregnancy Complications, Hematologic"
Diagnosis,primary myelofibrosis,MeSH,D055728,Primary Myelofibrosis
Diagnosis,protein c deficiency,MeSH,D020151,Protein C Deficiency
Diagnosis,protein s deficiency,MeSH,D018455,Protein S Deficiency
Diagnosis,pseudolymphoma,MeSH,D019310,Pseudolymphoma
